sk_plant,plant_code,plant_name,plant_pengirim
35946,B100,CNS-BR SUKABUMI,1701
35947,B220,CNS-BR TANGERANG,8201
35948,B220,CNS-BR TANGERANG,8003
35949,B142,CNS-SB SUMEDANG,1711
35950,B113,CNS-RANGKASBITUNG,8201
35951,B130,CNS-BR TAMBUN,8201
35952,B130,CNS-BR TAMBUN,8207
35953,B131,CNS-BR KARAWANG,8207
35954,B185,CNS-BR JAKSEL,8003
35955,B120,CNS-BR JAKUTPUS,1107
35956,B188,CNS - Pekayon,8003
35957,B111,CNS-SP MALIMPING,1701
35958,B111,CNS-SP MALIMPING,8003
35959,B111,CNS-SP MALIMPING,1601
35960,B182,CNS-JAKBAR 2,1705
35961,B112,CNS-PANDEGLANG,8003
35962,B120,CNS-BR JAKUTPUS,1701
35963,B134,CNS-SP CIKAMPEK,8003
35964,B181,CNS-Kebayoran Lama,1707
35965,B181,CNS-Kebayoran Lama,8003
35966,B110,CNS-BR SERANG,8003
35967,B220,CNS-BR TANGERANG,8003
35968,B171,CNS-SP SUBANG,8003
35969,B134,CNS-SP CIKAMPEK,1707
35970,B161,CNS-SP INDRAMAYU,8003
35971,B162,CNS-SP MAJALENGKA,8003
35972,B161,CNS-SP INDRAMAYU,8003
35973,B160,CNS-BR CIREBON,1107
35974,B110,CNS-BR SERANG,8201
35975,B101,CNS-SP PELABUHAN RATU,8003
35976,B221,CNS-SB CIKUPA,8003
35977,B150,CNS-BR PADALARANG,8201
35978,B113,CNS-RANGKASBITUNG,8207
35979,B113,CNS-RANGKASBITUNG,8201
35980,B113,CNS-RANGKASBITUNG,8003
35981,B150,CNS-BR PADALARANG,8003
35982,B113,CNS-RANGKASBITUNG,8003
35983,B102,CNS-SP CIBADAK,8201
35984,B102,CNS-SP CIBADAK,8207
35985,B102,CNS-SP CIBADAK,8201
35986,B140,CNS-BR GEDEBAGE,8201
35987,B142,CNS-SB SUMEDANG,8003
35988,B132,CNS-SP PURWAKARTA,1711
35989,B111,CNS-SP MALIMPING,8003
35990,B120,CNS-BR JAKUTPUS,8003
35991,B160,CNS-BR CIREBON,8003
35992,B181,CNS-Kebayoran Lama,8003
35993,B220,CNS-BR TANGERANG,1103
35994,B171,CNS-SP SUBANG,1707
35995,B110,CNS-BR SERANG,8003
35996,B110,CNS-BR SERANG,1707
35997,B163,CNS-SP KUNINGAN,8003
35998,B221,CNS-SB CIKUPA,1602
35999,B221,CNS-SB CIKUPA,1107
36000,B191,CNS-SB GARUT,1107
36001,B162,CNS-SP MAJALENGKA,1707
36002,B161,CNS-SP INDRAMAYU,8003
36003,B150,CNS-BR PADALARANG,1707
36004,B141,CNS-SB SOREANG,8003
36005,B181,CNS-Kebayoran Lama,1701
36006,B162,CNS-SP MAJALENGKA,8003
36007,B171,CNS-SP SUBANG,1701
36008,B188,CNS - Pekayon,8003
36009,B185,CNS-BR JAKSEL,8003
36010,B150,CNS-BR PADALARANG,8201
36011,B171,CNS-SP SUBANG,8003
36012,B113,CNS-RANGKASBITUNG,8003
36013,B130,CNS-BR TAMBUN,8003
36014,B221,CNS-SB CIKUPA,8003
36015,B134,CNS-SP CIKAMPEK,1107
36016,B101,CNS-SP PELABUHAN RATU,1707
36017,B160,CNS-BR CIREBON,1707
36018,B182,CNS-JAKBAR 2,8003
36019,B182,CNS-JAKBAR 2,1109
36020,B182,CNS-JAKBAR 2,1705
36021,B181,CNS-Kebayoran Lama,8003
36022,B111,CNS-SP MALIMPING,1707
36023,B161,CNS-SP INDRAMAYU,8003
36024,B141,CNS-SB SOREANG,1701
36025,B100,CNS-BR SUKABUMI,8003
36026,B142,CNS-SB SUMEDANG,8003
36027,B162,CNS-SP MAJALENGKA,1702
36028,B191,CNS-SB GARUT,8003
36029,B130,CNS-BR TAMBUN,8003
36030,B182,CNS-JAKBAR 2,8201
36031,B185,CNS-BR JAKSEL,1707
36032,B163,CNS-SP KUNINGAN,8003
36033,B131,CNS-BR KARAWANG,1111
36034,B160,CNS-BR CIREBON,1705
36035,B134,CNS-SP CIKAMPEK,8003
36036,B181,CNS-Kebayoran Lama,8003
36037,B141,CNS-SB SOREANG,1705
36038,B160,CNS-BR CIREBON,1601
36039,B334,CNS-SB MADIUN,8003
36040,B188,CNS - Pekayon,1707
36041,B130,CNS-BR TAMBUN,1107
36042,B220,CNS-BR TANGERANG,8003
36043,B163,CNS-SP KUNINGAN,8003
36044,B221,CNS-SB CIKUPA,1107
36045,B182,CNS-JAKBAR 2,1111
36046,B182,CNS-JAKBAR 2,8003
36047,B111,CNS-SP MALIMPING,8003
36048,B134,CNS-SP CIKAMPEK,8003
36049,B110,CNS-BR SERANG,8003
36050,B131,CNS-BR KARAWANG,8003
36051,B163,CNS-SP KUNINGAN,8003
36052,B142,CNS-SB SUMEDANG,8003
36053,B110,CNS-BR SERANG,1707
36054,B181,CNS-Kebayoran Lama,1109
36055,B181,CNS-Kebayoran Lama,8003
36056,B334,CNS-SB MADIUN,8003
36057,B181,CNS-Kebayoran Lama,8003
36058,B191,CNS-SB GARUT,8207
36059,B182,CNS-JAKBAR 2,8003
36060,B140,CNS-BR GEDEBAGE,8207
36061,B188,CNS - Pekayon,8207
36062,B188,CNS - Pekayon,8201
36063,B132,CNS-SP PURWAKARTA,8003
36064,B186,CNS-MANGGARAI,1111
36065,B186,CNS-MANGGARAI,8003
36066,B142,CNS-SB SUMEDANG,8003
36067,B188,CNS - Pekayon,8003
36068,B188,CNS - Pekayon,1109
36069,B220,CNS-BR TANGERANG,1109
36070,B110,CNS-BR SERANG,8003
36071,B120,CNS-BR JAKUTPUS,1705
36072,B120,CNS-BR JAKUTPUS,1707
36073,B120,CNS-BR JAKUTPUS,1701
36074,B221,CNS-SB CIKUPA,1109
36075,B221,CNS-SB CIKUPA,8003
36076,B110,CNS-BR SERANG,1701
36077,B221,CNS-SB CIKUPA,8003
36078,B140,CNS-BR GEDEBAGE,1707
36079,B140,CNS-BR GEDEBAGE,1701
36080,B140,CNS-BR GEDEBAGE,8201
36081,B111,CNS-SP MALIMPING,8003
36082,B186,CNS-MANGGARAI,1705
36083,B131,CNS-BR KARAWANG,8003
36084,B110,CNS-BR SERANG,8003
36085,B163,CNS-SP KUNINGAN,8003
36086,B160,CNS-BR CIREBON,1707
36087,B120,CNS-BR JAKUTPUS,8003
36088,B171,CNS-SP SUBANG,8003
36089,B182,CNS-JAKBAR 2,1702
36090,B150,CNS-BR PADALARANG,1111
36091,B100,CNS-BR SUKABUMI,8003
36092,B150,CNS-BR PADALARANG,1701
36093,B102,CNS-SP CIBADAK,8003
36094,B102,CNS-SP CIBADAK,1109
36095,B102,CNS-SP CIBADAK,1111
36096,B141,CNS-SB SOREANG,8201
36097,B162,CNS-SP MAJALENGKA,8003
36098,B150,CNS-BR PADALARANG,8003
36099,B140,CNS-BR GEDEBAGE,8201
36100,B140,CNS-BR GEDEBAGE,8207
36101,B131,CNS-BR KARAWANG,1705
36102,B140,CNS-BR GEDEBAGE,8003
36103,B140,CNS-BR GEDEBAGE,1107
36104,B140,CNS-BR GEDEBAGE,1602
36105,B140,CNS-BR GEDEBAGE,1601
36106,B220,CNS-BR TANGERANG,8003
36107,B220,CNS-BR TANGERANG,1707
36108,B131,CNS-BR KARAWANG,8207
36109,B134,CNS-SP CIKAMPEK,8201
36110,B134,CNS-SP CIKAMPEK,8207
36111,B134,CNS-SP CIKAMPEK,1705
36112,B142,CNS-SB SUMEDANG,8003
36113,B161,CNS-SP INDRAMAYU,8207
36114,B130,CNS-BR TAMBUN,8003
36115,B132,CNS-SP PURWAKARTA,1705
36116,B160,CNS-BR CIREBON,8003
36117,B100,CNS-BR SUKABUMI,8207
36118,B100,CNS-BR SUKABUMI,8201
36119,B220,CNS-BR TANGERANG,1109
36120,B182,CNS-JAKBAR 2,1702
36121,B193,CNS-SP PAMEUNGPEUK,8207
36122,B181,CNS-Kebayoran Lama,8201
36123,B100,CNS-BR SUKABUMI,8003
36124,B171,CNS-SP SUBANG,8003
36125,B142,CNS-SB SUMEDANG,8003
36126,B150,CNS-BR PADALARANG,8003
36127,B181,CNS-Kebayoran Lama,1701
36128,B181,CNS-Kebayoran Lama,8003
36129,B102,CNS-SP CIBADAK,1107
36130,B102,CNS-SP CIBADAK,1601
36131,B130,CNS-BR TAMBUN,8003
36132,B191,CNS-SB GARUT,1107
36133,B221,CNS-SB CIKUPA,8201
36134,B221,CNS-SB CIKUPA,1602
36135,B221,CNS-SB CIKUPA,1601
36136,B334,CNS-SB MADIUN,8003
36137,B181,CNS-Kebayoran Lama,8003
36138,B193,CNS-SP PAMEUNGPEUK,8003
36139,B171,CNS-SP SUBANG,8003
36140,B188,CNS - Pekayon,1103
36141,B102,CNS-SP CIBADAK,8003
36142,B110,CNS-BR SERANG,8003
36143,B101,CNS-SP PELABUHAN RATU,8003
36144,B142,CNS-SB SUMEDANG,1701
36145,B334,CNS-SB MADIUN,8009
36146,B221,CNS-SB CIKUPA,8003
36147,B113,CNS-RANGKASBITUNG,8003
36148,B142,CNS-SB SUMEDANG,8003
36149,B181,CNS-Kebayoran Lama,1109
36150,B181,CNS-Kebayoran Lama,8003
36151,B140,CNS-BR GEDEBAGE,8207
36152,B188,CNS - Pekayon,1711
36153,B131,CNS-BR KARAWANG,8003
36154,B131,CNS-BR KARAWANG,1707
36155,B163,CNS-SP KUNINGAN,1111
36156,B163,CNS-SP KUNINGAN,1701
36157,B101,CNS-SP PELABUHAN RATU,1701
36158,B101,CNS-SP PELABUHAN RATU,8003
36159,B186,CNS-MANGGARAI,8201
36160,B186,CNS-MANGGARAI,8207
36161,B186,CNS-MANGGARAI,8201
36162,B186,CNS-MANGGARAI,8207
36163,B220,CNS-BR TANGERANG,1707
36164,B111,CNS-SP MALIMPING,8003
36165,B102,CNS-SP CIBADAK,1705
36166,B110,CNS-BR SERANG,8003
36167,B163,CNS-SP KUNINGAN,1701
36168,B131,CNS-BR KARAWANG,8003
36169,B171,CNS-SP SUBANG,1111
36170,B110,CNS-BR SERANG,8003
36171,B140,CNS-BR GEDEBAGE,1711
36172,B141,CNS-SB SOREANG,8003
36173,B141,CNS-SB SOREANG,1701
36174,B113,CNS-RANGKASBITUNG,8003
36175,B182,CNS-JAKBAR 2,1711
36176,B220,CNS-BR TANGERANG,1107
36177,B220,CNS-BR TANGERANG,1109
36178,B185,CNS-BR JAKSEL,8003
36179,B185,CNS-BR JAKSEL,1701
36180,B150,CNS-BR PADALARANG,8003
36181,B141,CNS-SB SOREANG,8207
36182,B220,CNS-BR TANGERANG,8003
36183,B131,CNS-BR KARAWANG,8201
36184,B131,CNS-BR KARAWANG,8207
36185,B161,CNS-SP INDRAMAYU,8003
36186,B102,CNS-SP CIBADAK,8003
36187,B160,CNS-BR CIREBON,1112
36188,B188,CNS - Pekayon,8003
36189,B185,CNS-BR JAKSEL,8003
36190,B182,CNS-JAKBAR 2,8201
36191,B141,CNS-SB SOREANG,1702
36192,B134,CNS-SP CIKAMPEK,1109
36193,B134,CNS-SP CIKAMPEK,1112
36194,B100,CNS-BR SUKABUMI,1111
36195,B100,CNS-BR SUKABUMI,1112
36196,B100,CNS-BR SUKABUMI,8003
36197,B160,CNS-BR CIREBON,1112
36198,B160,CNS-BR CIREBON,8003
36199,B102,CNS-SP CIBADAK,8003
36200,B102,CNS-SP CIBADAK,8207
36201,B140,CNS-BR GEDEBAGE,8207
36202,B171,CNS-SP SUBANG,8003
36203,B181,CNS-Kebayoran Lama,8003
36204,B334,CNS-SB MADIUN,8003
36205,B181,CNS-Kebayoran Lama,8003
36206,B134,CNS-SP CIKAMPEK,8003
36207,B131,CNS-BR KARAWANG,8207
36208,B120,CNS-BR JAKUTPUS,8207
36209,B141,CNS-SB SOREANG,8207
36210,B141,CNS-SB SOREANG,8201
36211,B113,CNS-RANGKASBITUNG,8003
36212,B100,CNS-BR SUKABUMI,1707
36213,B120,CNS-BR JAKUTPUS,1107
36214,B150,CNS-BR PADALARANG,1701
36215,B141,CNS-SB SOREANG,1701
36216,B171,CNS-SP SUBANG,1705
36217,B181,CNS-Kebayoran Lama,8003
36218,B161,CNS-SP INDRAMAYU,1111
36219,B161,CNS-SP INDRAMAYU,8003
36220,B100,CNS-BR SUKABUMI,8003
36221,B185,CNS-BR JAKSEL,1701
36222,B130,CNS-BR TAMBUN,8003
36223,B188,CNS - Pekayon,8003
36224,B160,CNS-BR CIREBON,8201
36225,B185,CNS-BR JAKSEL,8003
36226,B162,CNS-SP MAJALENGKA,8003
36227,B182,CNS-JAKBAR 2,1103
36228,B132,CNS-SP PURWAKARTA,1107
36229,B131,CNS-BR KARAWANG,8003
36230,B131,CNS-BR KARAWANG,1109
36231,B163,CNS-SP KUNINGAN,8003
36232,B140,CNS-BR GEDEBAGE,1707
36233,B140,CNS-BR GEDEBAGE,1107
36234,B220,CNS-BR TANGERANG,8003
36235,B221,CNS-SB CIKUPA,8207
36236,B150,CNS-BR PADALARANG,8003
36237,B142,CNS-SB SUMEDANG,8003
36238,B161,CNS-SP INDRAMAYU,1707
36239,B161,CNS-SP INDRAMAYU,8207
36240,B131,CNS-BR KARAWANG,8003
36241,B163,CNS-SP KUNINGAN,8201
36242,B163,CNS-SP KUNINGAN,8207
36243,B221,CNS-SB CIKUPA,1705
36244,B160,CNS-BR CIREBON,8003
36245,B132,CNS-SP PURWAKARTA,8003
36246,B132,CNS-SP PURWAKARTA,1111
36247,B132,CNS-SP PURWAKARTA,1112
36248,B100,CNS-BR SUKABUMI,1707
36249,B181,CNS-Kebayoran Lama,8003
36250,B182,CNS-JAKBAR 2,8201
36251,B182,CNS-JAKBAR 2,1701
36252,B193,CNS-SP PAMEUNGPEUK,8201
36253,B120,CNS-BR JAKUTPUS,8207
36254,B186,CNS-MANGGARAI,1705
36255,B188,CNS - Pekayon,8003
36256,B160,CNS-BR CIREBON,8003
36257,B171,CNS-SP SUBANG,8201
36258,B111,CNS-SP MALIMPING,1601
36259,B182,CNS-JAKBAR 2,8003
36260,B182,CNS-JAKBAR 2,1112
36261,B182,CNS-JAKBAR 2,1111
36262,B186,CNS-MANGGARAI,1707
36263,B181,CNS-Kebayoran Lama,1707
36264,B110,CNS-BR SERANG,8003
36265,B130,CNS-BR TAMBUN,1707
36266,B161,CNS-SP INDRAMAYU,1107
36267,B171,CNS-SP SUBANG,1107
36268,B221,CNS-SB CIKUPA,8003
36269,B150,CNS-BR PADALARANG,1701
36270,B182,CNS-JAKBAR 2,8003
36271,B150,CNS-BR PADALARANG,8003
36272,B182,CNS-JAKBAR 2,1601
36273,B182,CNS-JAKBAR 2,8003
36274,B221,CNS-SB CIKUPA,8003
36275,B221,CNS-SB CIKUPA,1602
36276,B171,CNS-SP SUBANG,8003
36277,B171,CNS-SP SUBANG,1111
36278,B141,CNS-SB SOREANG,1707
36279,B220,CNS-BR TANGERANG,1701
36280,B132,CNS-SP PURWAKARTA,8003
36281,B132,CNS-SP PURWAKARTA,1707
36282,B132,CNS-SP PURWAKARTA,1705
36283,B191,CNS-SB GARUT,8201
36284,B191,CNS-SB GARUT,8207
36285,B182,CNS-JAKBAR 2,1112
36286,B182,CNS-JAKBAR 2,1111
36287,B110,CNS-BR SERANG,1707
36288,B186,CNS-MANGGARAI,8207
36289,B141,CNS-SB SOREANG,1701
36290,B140,CNS-BR GEDEBAGE,1705
36291,B132,CNS-SP PURWAKARTA,1701
36292,B111,CNS-SP MALIMPING,8003
36293,B111,CNS-SP MALIMPING,1109
36294,B140,CNS-BR GEDEBAGE,8003
36295,B185,CNS-BR JAKSEL,8003
36296,B140,CNS-BR GEDEBAGE,8201
36297,B140,CNS-BR GEDEBAGE,8207
36298,B142,CNS-SB SUMEDANG,8003
36299,B181,CNS-Kebayoran Lama,8003
36300,B112,CNS-PANDEGLANG,8207
36301,B182,CNS-JAKBAR 2,1602
36302,B182,CNS-JAKBAR 2,1601
36303,B160,CNS-BR CIREBON,1705
36304,B220,CNS-BR TANGERANG,1103
36305,B120,CNS-BR JAKUTPUS,8207
36306,B120,CNS-BR JAKUTPUS,8201
36307,B140,CNS-BR GEDEBAGE,1707
36308,B334,CNS-SB MADIUN,8003
36309,B162,CNS-SP MAJALENGKA,1601
36310,B162,CNS-SP MAJALENGKA,8003
36311,B112,CNS-PANDEGLANG,8003
36312,B101,CNS-SP PELABUHAN RATU,8003
36313,B130,CNS-BR TAMBUN,8201
36314,B130,CNS-BR TAMBUN,8207
36315,B160,CNS-BR CIREBON,8003
36316,B188,CNS - Pekayon,1107
36317,B188,CNS - Pekayon,1601
36318,B100,CNS-BR SUKABUMI,8201
36319,B100,CNS-BR SUKABUMI,8207
36320,B185,CNS-BR JAKSEL,1701
36321,B185,CNS-BR JAKSEL,8207
36322,B185,CNS-BR JAKSEL,8201
36323,B220,CNS-BR TANGERANG,1109
36324,B188,CNS - Pekayon,1701
36325,B113,CNS-RANGKASBITUNG,1701
36326,B163,CNS-SP KUNINGAN,8003
36327,B110,CNS-BR SERANG,8003
36328,B131,CNS-BR KARAWANG,1701
36329,B134,CNS-SP CIKAMPEK,8201
36330,B134,CNS-SP CIKAMPEK,8207
36331,B101,CNS-SP PELABUHAN RATU,8003
36332,B142,CNS-SB SUMEDANG,1707
36333,B221,CNS-SB CIKUPA,1601
36334,B111,CNS-SP MALIMPING,8003
36335,B131,CNS-BR KARAWANG,8003
36336,B100,CNS-BR SUKABUMI,8003
36337,B182,CNS-JAKBAR 2,1107
36338,B110,CNS-BR SERANG,1107
36339,B110,CNS-BR SERANG,1108
36340,B171,CNS-SP SUBANG,1707
36341,B150,CNS-BR PADALARANG,8003
36342,B181,CNS-Kebayoran Lama,1103
36343,B181,CNS-Kebayoran Lama,8003
36344,B181,CNS-Kebayoran Lama,1112
36345,B140,CNS-BR GEDEBAGE,8003
36346,B134,CNS-SP CIKAMPEK,8003
36347,B181,CNS-Kebayoran Lama,8003
36348,B100,CNS-BR SUKABUMI,8003
36349,B141,CNS-SB SOREANG,1701
36350,B100,CNS-BR SUKABUMI,8003
36351,B134,CNS-SP CIKAMPEK,8003
36352,B131,CNS-BR KARAWANG,8201
36353,B100,CNS-BR SUKABUMI,1707
36354,B185,CNS-BR JAKSEL,8003
36355,B185,CNS-BR JAKSEL,1109
36356,B160,CNS-BR CIREBON,8003
36357,B100,CNS-BR SUKABUMI,8201
36358,B182,CNS-JAKBAR 2,1707
36359,B102,CNS-SP CIBADAK,8003
36360,B188,CNS - Pekayon,1111
36361,B188,CNS - Pekayon,1112
36362,B188,CNS - Pekayon,8003
36363,B334,CNS-SB MADIUN,8003
36364,B100,CNS-BR SUKABUMI,8003
36365,B130,CNS-BR TAMBUN,8201
36366,B140,CNS-BR GEDEBAGE,8207
36367,B185,CNS-BR JAKSEL,8003
36368,B188,CNS - Pekayon,8201
36369,B132,CNS-SP PURWAKARTA,8003
36370,B113,CNS-RANGKASBITUNG,8003
36371,B150,CNS-BR PADALARANG,1705
36372,B185,CNS-BR JAKSEL,8207
36373,B188,CNS - Pekayon,8003
36374,B221,CNS-SB CIKUPA,1109
36375,B221,CNS-SB CIKUPA,8003
36376,B140,CNS-BR GEDEBAGE,1701
36377,B131,CNS-BR KARAWANG,1109
36378,B131,CNS-BR KARAWANG,8003
36379,B131,CNS-BR KARAWANG,1705
36380,B334,CNS-SB MADIUN,1702
36381,B134,CNS-SP CIKAMPEK,8003
36382,B140,CNS-BR GEDEBAGE,8003
36383,B141,CNS-SB SOREANG,1601
36384,B150,CNS-BR PADALARANG,1107
36385,B101,CNS-SP PELABUHAN RATU,1707
36386,B141,CNS-SB SOREANG,8003
36387,B182,CNS-JAKBAR 2,1111
36388,B191,CNS-SB GARUT,8003
36389,B181,CNS-Kebayoran Lama,8003
36390,B113,CNS-RANGKASBITUNG,1701
36391,B334,CNS-SB MADIUN,1710
36392,B163,CNS-SP KUNINGAN,8003
36393,B171,CNS-SP SUBANG,8003
36394,B150,CNS-BR PADALARANG,1112
36395,B120,CNS-BR JAKUTPUS,8201
36396,B131,CNS-BR KARAWANG,8003
36397,B130,CNS-BR TAMBUN,8201
36398,B102,CNS-SP CIBADAK,1701
36399,B181,CNS-Kebayoran Lama,1107
36400,B171,CNS-SP SUBANG,1707
36401,B160,CNS-BR CIREBON,1103
36402,B141,CNS-SB SOREANG,1707
36403,B163,CNS-SP KUNINGAN,1705
36404,B162,CNS-SP MAJALENGKA,1701
36405,B193,CNS-SP PAMEUNGPEUK,8003
36406,B171,CNS-SP SUBANG,8003
36407,B140,CNS-BR GEDEBAGE,8003
36408,B186,CNS-MANGGARAI,8201
36409,B186,CNS-MANGGARAI,8207
36410,B188,CNS - Pekayon,1107
36411,B188,CNS - Pekayon,1601
36412,B100,CNS-BR SUKABUMI,8003
36413,B150,CNS-BR PADALARANG,1707
36414,B130,CNS-BR TAMBUN,8003
36415,B111,CNS-SP MALIMPING,1705
36416,B171,CNS-SP SUBANG,8201
36417,B111,CNS-SP MALIMPING,1601
36418,B182,CNS-JAKBAR 2,1705
36419,B182,CNS-JAKBAR 2,1111
36420,B112,CNS-PANDEGLANG,8003
36421,B220,CNS-BR TANGERANG,8003
36422,B113,CNS-RANGKASBITUNG,8003
36423,B102,CNS-SP CIBADAK,8201
36424,B150,CNS-BR PADALARANG,8003
36425,B160,CNS-BR CIREBON,1601
36426,B111,CNS-SP MALIMPING,8003
36427,B120,CNS-BR JAKUTPUS,8207
36428,B110,CNS-BR SERANG,8003
36429,B134,CNS-SP CIKAMPEK,8003
36430,B132,CNS-SP PURWAKARTA,8207
36431,B132,CNS-SP PURWAKARTA,8003
36432,B130,CNS-BR TAMBUN,8201
36433,B111,CNS-SP MALIMPING,8003
36434,B162,CNS-SP MAJALENGKA,8003
36435,B110,CNS-BR SERANG,1711
36436,B110,CNS-BR SERANG,8003
36437,B110,CNS-BR SERANG,1112
36438,B140,CNS-BR GEDEBAGE,1711
36439,B141,CNS-SB SOREANG,8003
36440,B100,CNS-BR SUKABUMI,8003
36441,B162,CNS-SP MAJALENGKA,1107
36442,B193,CNS-SP PAMEUNGPEUK,8003
36443,B182,CNS-JAKBAR 2,1107
36444,B134,CNS-SP CIKAMPEK,8201
36445,B134,CNS-SP CIKAMPEK,8207
36446,B134,CNS-SP CIKAMPEK,8201
36447,B134,CNS-SP CIKAMPEK,8207
36448,B141,CNS-SB SOREANG,8003
36449,B150,CNS-BR PADALARANG,8003
36450,B120,CNS-BR JAKUTPUS,1707
36451,B160,CNS-BR CIREBON,8003
36452,B185,CNS-BR JAKSEL,1707
36453,B110,CNS-BR SERANG,1111
36454,B110,CNS-BR SERANG,8003
36455,B186,CNS-MANGGARAI,8207
36456,B186,CNS-MANGGARAI,8201
36457,B101,CNS-SP PELABUHAN RATU,8207
36458,B101,CNS-SP PELABUHAN RATU,8201
36459,B221,CNS-SB CIKUPA,1103
36460,B221,CNS-SB CIKUPA,8003
36461,B120,CNS-BR JAKUTPUS,8003
36462,B120,CNS-BR JAKUTPUS,1111
36463,B110,CNS-BR SERANG,1707
36464,B141,CNS-SB SOREANG,1705
36465,B182,CNS-JAKBAR 2,1112
36466,B161,CNS-SP INDRAMAYU,1107
36467,B161,CNS-SP INDRAMAYU,1601
36468,B185,CNS-BR JAKSEL,1112
36469,B185,CNS-BR JAKSEL,1111
36470,B186,CNS-MANGGARAI,8003
36471,B142,CNS-SB SUMEDANG,8003
36472,B112,CNS-PANDEGLANG,8207
36473,B112,CNS-PANDEGLANG,8201
36474,B112,CNS-PANDEGLANG,8207
36475,B182,CNS-JAKBAR 2,1602
36476,B182,CNS-JAKBAR 2,1601
36477,B182,CNS-JAKBAR 2,1602
36478,B220,CNS-BR TANGERANG,1707
36479,B120,CNS-BR JAKUTPUS,8207
36480,B120,CNS-BR JAKUTPUS,8201
36481,B120,CNS-BR JAKUTPUS,8207
36482,B120,CNS-BR JAKUTPUS,8201
36483,B131,CNS-BR KARAWANG,1601
36484,B131,CNS-BR KARAWANG,1107
36485,B101,CNS-SP PELABUHAN RATU,1705
36486,B221,CNS-SB CIKUPA,1707
36487,B188,CNS - Pekayon,1602
36488,B188,CNS - Pekayon,1107
36489,B220,CNS-BR TANGERANG,1103
36490,B220,CNS-BR TANGERANG,1601
36491,B220,CNS-BR TANGERANG,1602
36492,B220,CNS-BR TANGERANG,1601
36493,B221,CNS-SB CIKUPA,1701
36494,B221,CNS-SB CIKUPA,1707
36495,B181,CNS-Kebayoran Lama,8201
36496,B181,CNS-Kebayoran Lama,8207
36497,B181,CNS-Kebayoran Lama,8201
36498,B181,CNS-Kebayoran Lama,8207
36499,B112,CNS-PANDEGLANG,1701
36500,B221,CNS-SB CIKUPA,1711
36501,B220,CNS-BR TANGERANG,1701
36502,B111,CNS-SP MALIMPING,8003
36503,B162,CNS-SP MAJALENGKA,1707
36504,B162,CNS-SP MAJALENGKA,8003
36505,B188,CNS - Pekayon,1707
36506,B163,CNS-SP KUNINGAN,8003
36507,B131,CNS-BR KARAWANG,1705
36508,B220,CNS-BR TANGERANG,8003
36509,B220,CNS-BR TANGERANG,1111
36510,B131,CNS-BR KARAWANG,8201
36511,B141,CNS-SB SOREANG,8003
36512,B141,CNS-SB SOREANG,1701
36513,B142,CNS-SB SUMEDANG,8207
36514,B142,CNS-SB SUMEDANG,8201
36515,B142,CNS-SB SUMEDANG,8207
36516,B113,CNS-RANGKASBITUNG,8003
36517,B160,CNS-BR CIREBON,1711
36518,B140,CNS-BR GEDEBAGE,1705
36519,B134,CNS-SP CIKAMPEK,1707
36520,B220,CNS-BR TANGERANG,1109
36521,B220,CNS-BR TANGERANG,8003
36522,B182,CNS-JAKBAR 2,1701
36523,B163,CNS-SP KUNINGAN,1107
36524,B171,CNS-SP SUBANG,1707
36525,B161,CNS-SP INDRAMAYU,8003
36526,B191,CNS-SB GARUT,8003
36527,B140,CNS-BR GEDEBAGE,1707
36528,B100,CNS-BR SUKABUMI,1707
36529,B160,CNS-BR CIREBON,1705
36530,B111,CNS-SP MALIMPING,8003
36531,B134,CNS-SP CIKAMPEK,8003
36532,B141,CNS-SB SOREANG,8207
36533,B193,CNS-SP PAMEUNGPEUK,8003
36534,B134,CNS-SP CIKAMPEK,1707
36535,B132,CNS-SP PURWAKARTA,8003
36536,B188,CNS - Pekayon,1701
36537,B102,CNS-SP CIBADAK,8003
36538,B185,CNS-BR JAKSEL,8003
36539,B182,CNS-JAKBAR 2,1707
36540,B141,CNS-SB SOREANG,1702
36541,B134,CNS-SP CIKAMPEK,8003
36542,B134,CNS-SP CIKAMPEK,1109
36543,B134,CNS-SP CIKAMPEK,1112
36544,B150,CNS-BR PADALARANG,1705
36545,B100,CNS-BR SUKABUMI,1109
36546,B100,CNS-BR SUKABUMI,8003
36547,B188,CNS - Pekayon,8003
36548,B188,CNS - Pekayon,1109
36549,B186,CNS-MANGGARAI,1701
36550,B161,CNS-SP INDRAMAYU,1707
36551,B110,CNS-BR SERANG,1707
36552,B181,CNS-Kebayoran Lama,8003
36553,B130,CNS-BR TAMBUN,8207
36554,B130,CNS-BR TAMBUN,8201
36555,B130,CNS-BR TAMBUN,8207
36556,B130,CNS-BR TAMBUN,8201
36557,B182,CNS-JAKBAR 2,8003
36558,B140,CNS-BR GEDEBAGE,8207
36559,B142,CNS-SB SUMEDANG,1705
36560,B132,CNS-SP PURWAKARTA,8003
36561,B160,CNS-BR CIREBON,8003
36562,B130,CNS-BR TAMBUN,8003
36563,B185,CNS-BR JAKSEL,8201
36564,B130,CNS-BR TAMBUN,8003
36565,B186,CNS-MANGGARAI,8003
36566,B160,CNS-BR CIREBON,8201
36567,B191,CNS-SB GARUT,8003
36568,B134,CNS-SP CIKAMPEK,1109
36569,B120,CNS-BR JAKUTPUS,8003
36570,B185,CNS-BR JAKSEL,1707
36571,B220,CNS-BR TANGERANG,8003
